Wall time,Step,Value
1631233820.953504,49,0.7606911659240723
1631233862.1500356,149,0.7558735609054565
1631233883.3335514,199,0.7243592739105225
1631233904.2707586,249,0.7751193046569824
1631234027.376642,499,0.6844929456710815
1631234048.0518796,549,0.6979202628135681
1631234068.369243,599,0.6717768907546997
1631234129.3704834,749,0.6731075644493103
1631234167.691468,799,0.6897956132888794
1631234187.9589682,849,0.6977169513702393
1631234228.5297742,949,0.7045810222625732
1631234248.8418176,999,0.6680896878242493
1631234269.1652408,1049,0.6648687124252319
1631234327.6995323,1149,0.6959055662155151
1631234348.2731972,1199,0.694246768951416
1631234408.9618347,1349,0.6480379104614258
1631234429.2126672,1399,0.6215234994888306
1631234449.4439204,1449,0.6393996477127075
1631234469.714731,1499,0.6287827491760254
1631234508.1686084,1549,0.6886860132217407
1631234568.8832457,1699,0.6313151717185974
1631234589.130611,1749,0.5957093238830566
1631234629.6162252,1849,0.615629255771637
1631234667.463981,1899,0.6083410382270813
1631234687.6539376,1949,0.643255889415741
1631234707.8885665,1999,0.6221233010292053
1631234728.1431098,2049,0.6024119853973389
1631234889.6276383,2399,0.6245922446250916
1631234909.9374504,2449,0.6026096940040588
1631234930.2427053,2499,0.5610437989234924
1631234950.5763953,2549,0.5935123562812805
1631234970.9082005,2599,0.6233668923377991
1631235008.428112,2649,0.6064947247505188
1631235028.7440755,2699,0.6030374765396118
1631235049.0520492,2749,0.6340653300285339
1631235069.3795593,2799,0.6048707962036133
1631235110.037753,2899,0.6326481699943542
1631235189.3938973,3049,0.5595335960388184
1631235209.6343565,3099,0.5755661129951477
1631235229.858527,3149,0.5748494267463684
1631235250.1191802,3199,0.6211549639701843
1631235290.637704,3299,0.5621523857116699
1631235310.9314933,3349,0.5712066888809204
1631235331.1900547,3399,0.6767781972885132
1631235369.3701718,3449,0.5028268694877625
1631235409.8572345,3549,0.6136062741279602
1631235430.1236997,3599,0.6056194305419922
1631235470.6667583,3699,0.6237698793411255
1631235528.5801227,3799,0.575028657913208
1631235569.0645468,3899,0.6388635635375977
1631235589.3358116,3949,0.6026525497436523
1631235609.654367,3999,0.5814496278762817
1631235629.9158704,4049,0.5659915208816528
1631235670.4535968,4149,0.6006952524185181
1631235708.2274337,4199,0.6127959489822388
1631235748.7532012,4299,0.5814481973648071
1631235768.996226,4349,0.6178748607635498
1631235789.3336446,4399,0.5645139217376709
1631235829.8808382,4499,0.54477858543396
1631235867.673721,4549,0.5704092383384705
1631235968.9619505,4799,0.5353127717971802
1631236067.9364958,4999,0.6241225004196167
1631236088.172103,5049,0.5459401607513428
1631236148.9308484,5199,0.5930052399635315
1631236169.1971684,5249,0.6118336915969849
1631236225.42288,5349,0.586512565612793
1631236245.6719084,5399,0.6063451170921326
1631236265.9069166,5449,0.5777522325515747
1631236286.1711724,5499,0.5338356494903564
1631236306.4353719,5549,0.5536143779754639
1631236326.7412713,5599,0.5449190139770508
1631236346.9879386,5649,0.46420198678970337
1631236404.7783377,5749,0.4900081157684326
1631236425.014269,5799,0.577286958694458
1631236445.289897,5849,0.5270494222640991
1631236544.3839548,6049,0.5572390556335449
1631236564.6813405,6099,0.5447887182235718
1631236645.7243037,6299,0.5500730276107788
1631236666.0158916,6349,0.5897855758666992
1631236724.611442,6449,0.5667010545730591
1631236744.881195,6499,0.5265476107597351
1631236765.1379552,6549,0.594719409942627
1631236785.4145398,6599,0.5740256309509277
1631236805.7151155,6649,0.5712358951568604
1631236846.323026,6749,0.5672109723091125
1631236905.2579203,6849,0.5567805171012878
1631236925.4904275,6899,0.6162360310554504
1631236945.7540302,6949,0.5670835971832275
1631236966.042556,6999,0.5947792530059814
1631237062.9474738,7199,0.4941031336784363
1631237083.2182088,7249,0.5376357436180115
1631237103.4752095,7299,0.5372845530509949
1631237123.7481794,7349,0.5842875242233276
1631237144.062521,7399,0.5616422891616821
1631237204.9093518,7549,0.6005783081054688
1631237304.1422997,7749,0.554709255695343
1631237344.73281,7849,0.6049157381057739
1631237365.0395625,7899,0.5995495319366455
1631237423.5126114,7999,0.5662408471107483
1631237443.7546837,8049,0.5603203773498535
1631237484.3187194,8149,0.5815238356590271
1631237504.5550098,8199,0.55336993932724
1631237524.862124,8249,0.5611644983291626
1631237583.5684633,8349,0.5367963910102844
1631237624.0823762,8449,0.5520775318145752
1631237664.6621127,8549,0.5722661018371582
1631237684.9542816,8599,0.5416290760040283
1631237705.2672498,8649,0.4901367425918579
1631237763.5331302,8749,0.5237077474594116
1631237783.7808273,8799,0.517534077167511
1631237804.0626664,8849,0.5589239001274109
1631237824.3707323,8899,0.4703086316585541
1631237844.668223,8949,0.47842201590538025
1631237885.267273,9049,0.5127017498016357
1631237923.5555813,9099,0.5157727003097534
1631237943.7894208,9149,0.48371684551239014
1631237964.0125804,9199,0.6041369438171387
1631237984.2898002,9249,0.5013696551322937
1631238004.5493221,9299,0.5256590843200684
1631238024.8131516,9349,0.5359761714935303
1631238101.6558979,9499,0.5132552981376648
1631238121.9128873,9549,0.5646414160728455
1631238142.207119,9599,0.5100546479225159
1631238162.4987512,9649,0.549196720123291
1631238223.3703303,9799,0.5595904588699341
1631238302.1657827,9949,0.5718678832054138
1631238322.4224482,9999,0.5107528567314148
1631238342.6782012,10049,0.5332604646682739
1631238383.2486308,10149,0.5359306335449219
1631238403.5366836,10199,0.5165526866912842
1631238441.1379266,10249,0.5393257737159729
1631238461.4014158,10299,0.4966423213481903
1631238501.9863923,10399,0.580490231513977
1631238522.3494313,10449,0.528264045715332
1631238542.5999694,10499,0.5689298510551453
1631238600.9277935,10599,0.5109034776687622
1631238641.4152987,10699,0.5639963150024414
1631238681.9426203,10799,0.56451016664505
1631238702.2615247,10849,0.5602380633354187
1631238742.8786788,10949,0.621087908744812
1631238779.2262616,10999,0.4920045733451843
1631238799.4778059,11049,0.5322535634040833
1631238819.7405908,11099,0.5382488965988159
1631238840.0151885,11149,0.5107248425483704
1631238880.6506371,11249,0.47507065534591675
1631238900.9286735,11299,0.6116044521331787
1631238939.0827825,11349,0.6153198480606079
1631238999.8428566,11499,0.5974749326705933
1631239040.5016813,11599,0.5088819861412048
1631239060.8086863,11649,0.5454899668693542
1631239119.517183,11749,0.5304757952690125
1631239139.7899396,11799,0.5473575592041016
1631239160.0235617,11849,0.5261015295982361
1631239180.253829,11899,0.5444377660751343
1631239200.5509927,11949,0.547600269317627
1631239220.853709,11999,0.5017962455749512
1631239279.6235752,12099,0.5091700553894043
1631239299.8958156,12149,0.5409091114997864
1631239340.4266987,12249,0.5366841554641724
1631239360.694865,12299,0.522136926651001
1631239380.9404953,12349,0.5304714441299438
1631239401.1909251,12399,0.5110019445419312
1631239421.4583955,12449,0.5669687390327454
1631239459.5141776,12499,0.46514907479286194
1631239520.2688243,12649,0.5471710562705994
1631239540.5055814,12699,0.5152105689048767
1631239560.8163033,12749,0.5227088332176208
1631239581.106287,12799,0.5708757042884827
1631239637.8680556,12899,0.5412660837173462
1631239658.1199152,12949,0.49688833951950073
1631239678.448514,12999,0.493763267993927
1631239698.7357275,13049,0.5292386412620544
1631239739.3578608,13149,0.4857351779937744
1631239759.6751893,13199,0.5940969586372375
1631239878.5951428,13449,0.4735373854637146
1631239919.1652782,13549,0.4781872034072876
1631239939.4475331,13599,0.5412532091140747
1631240016.171708,13749,0.5284796357154846
1631240036.4409597,13799,0.5261045694351196
1631240056.7506738,13849,0.5535317659378052
1631240097.3336046,13949,0.5231751203536987
1631240133.3160858,13999,0.5202710032463074
1631240153.5404606,14049,0.5338370203971863
1631240173.7800252,14099,0.4822646379470825
1631240194.0803854,14149,0.48592281341552734
1631240214.409591,14199,0.52117520570755
1631240234.6926694,14249,0.49727070331573486
1631240255.0240726,14299,0.49157291650772095
1631240311.330333,14399,0.5502280592918396
1631240331.56897,14449,0.5060924291610718
1631240372.156395,14549,0.5818498134613037
1631240392.483658,14599,0.47955211997032166
1631240491.1691067,14799,0.5330274105072021
1631240511.3989902,14849,0.49296921491622925
1631240531.6474369,14899,0.5487820506095886
1631240551.9295044,14949,0.486865758895874
1631240572.2376935,14999,0.41928917169570923
1631240592.5391223,15049,0.5212545394897461
1631240691.248136,15249,0.49918341636657715
1631240711.5166776,15299,0.5201845169067383
1631240731.8428204,15349,0.5304733514785767
1631240752.135395,15399,0.44568032026290894
1631240772.4259,15449,0.5368010401725769
1631240808.5509343,15499,0.49302446842193604
1631240849.1056366,15599,0.4843765199184418
1631240869.360317,15649,0.50233393907547
1631240889.6885836,15699,0.5048351287841797
1631240909.9809504,15749,0.5204861760139465
1631240930.2677116,15799,0.5515484809875488
1631240950.5565305,15849,0.49157238006591797
1631241009.1448338,15949,0.47934412956237793
1631241029.3739986,15999,0.48561665415763855
1631241049.6359975,16049,0.5053864121437073
1631241069.9336624,16099,0.5018584132194519
1631241090.2108498,16149,0.5317936539649963
1631241130.8414674,16249,0.5197555422782898
1631241208.80971,16399,0.48141589760780334
1631241249.2746036,16499,0.5086814165115356
1631241269.6056726,16549,0.5223891139030457
1631241289.8618379,16599,0.5052992105484009
1631241327.7168696,16649,0.546673059463501
1631241348.158811,16699,0.523431658744812
1631241429.2485833,16899,0.51983642578125
1631241449.5370169,16949,0.5739262104034424
1631241505.5413857,17049,0.4965423345565796
1631241546.0565012,17149,0.5053874254226685
1631241566.3740723,17199,0.509267270565033
1631241586.6860774,17249,0.54942786693573
1631241606.9630148,17299,0.5351283550262451
1631241627.3022444,17349,0.4905396103858948
1631241663.5808647,17399,0.5237164497375488
1631241683.8188422,17449,0.4924076795578003
1631241704.1005747,17499,0.5368438959121704
1631241724.4286497,17549,0.4348071813583374
1631241764.9847765,17649,0.5309581756591797
1631241785.2743528,17699,0.5805145502090454
1631241805.5922194,17749,0.5680394172668457
1631241843.8927531,17799,0.44128739833831787
1631241884.4084039,17899,0.5342557430267334
1631241904.711755,17949,0.5185463428497314
1631241945.310761,18049,0.5077838897705078
1631241965.606173,18099,0.5173025131225586
1631242002.0911226,18149,0.46906590461730957
1631242022.3233438,18199,0.5297228097915649
1631242042.5634995,18249,0.5112553834915161
1631242062.8204787,18299,0.4572327435016632
1631242083.1491573,18349,0.5118317604064941
1631242103.4276347,18399,0.4878861904144287
1631242123.758944,18449,0.5102044939994812
1631242144.0737126,18499,0.5647676587104797
1631242240.6901152,18699,0.46619173884391785
1631242261.00001,18749,0.4634023606777191
1631242281.30082,18799,0.4940173029899597
1631242321.9687767,18899,0.5330589413642883
1631242359.1393533,18949,0.5434170961380005
1631242440.166241,19149,0.5325183272361755
1631242480.7776039,19249,0.5109472870826721
1631242516.8023076,19299,0.48744454979896545
1631242537.0504754,19349,0.4799923300743103
1631242597.9311032,19499,0.5290639996528625
1631242618.2271967,19549,0.4918496012687683
1631242638.4982474,19599,0.5108727812767029
1631242658.826777,19649,0.5228040814399719
1631242695.4088318,19699,0.49991825222969055
1631242715.6428633,19749,0.5415137410163879
1631242735.894528,19799,0.4828004240989685
1631242756.2062924,19849,0.43456315994262695
1631242776.5000923,19899,0.5170177221298218
1631242796.7992885,19949,0.4495239853858948
1631242817.0935044,19999,0.5569487810134888
1631242853.4173813,20049,0.5252003073692322
1631242873.6585975,20099,0.45003098249435425
1631242893.9378822,20149,0.4605273902416229
1631242934.5435607,20249,0.5056025385856628
1631242975.1853979,20349,0.46269622445106506
1631242995.520868,20399,0.5193005800247192
1631243033.7911549,20449,0.4488667845726013
1631243054.0761755,20499,0.47874903678894043
1631243114.97549,20649,0.5614197254180908
1631243135.285442,20699,0.5295984745025635
1631243155.6288645,20749,0.5169079899787903
1631243192.5046034,20799,0.48582595586776733
1631243253.1771982,20949,0.54422527551651
1631243273.4797688,20999,0.5337628722190857
1631243314.0351489,21099,0.4402845799922943
1631243334.336594,21149,0.5586642622947693
1631243413.1520875,21299,0.5095574259757996
1631243433.4015746,21349,0.4716591238975525
1631243453.704899,21399,0.5077244639396667
1631243494.3204896,21499,0.5668182373046875
1631243532.8644211,21549,0.5081499218940735
1631243553.1246858,21599,0.548080563545227
1631243613.8758526,21749,0.4628652036190033
1631243634.1234958,21799,0.556557297706604
1631243654.3969963,21849,0.5297331809997559
1631243674.6703832,21899,0.5098903179168701
1631243712.690523,21949,0.4673003554344177
1631243732.9358413,21999,0.587009608745575
1631243753.141598,22049,0.4677034020423889
1631243773.410898,22099,0.470856249332428
1631243814.014387,22199,0.4896273910999298
1631243834.2691154,22249,0.46299394965171814
1631243854.5658674,22299,0.4781261086463928
1631243891.106692,22349,0.5208581686019897
1631243972.0940728,22549,0.5259037017822266
1631243992.3526504,22599,0.4908810257911682
1631244012.678186,22649,0.5232530832290649
1631244049.1490402,22699,0.5441991090774536
1631244069.3767254,22749,0.5087060332298279
1631244109.9284086,22849,0.468519926071167
1631244150.56076,22949,0.44478657841682434
1631244191.2155197,23049,0.5089992880821228
1631244227.4943795,23099,0.4568517506122589
1631244247.7162805,23149,0.526689350605011
1631244288.2785268,23249,0.4550665318965912
1631244308.5694916,23299,0.49609798192977905
1631244328.8729582,23349,0.5155484080314636
1631244387.7851675,23449,0.47003740072250366
1631244428.3154886,23549,0.5405577421188354
1631244448.5944886,23599,0.5046025514602661
1631244489.1913142,23699,0.4613024890422821
1631244509.496782,23749,0.5046285390853882
1631244529.8038626,23799,0.44789958000183105
1631244608.522393,23949,0.4899410009384155
1631244628.7750735,23999,0.4335649311542511
1631244649.0831835,24049,0.4413675367832184
1631244669.4166038,24099,0.440726101398468
1631244689.6776583,24149,0.5254968404769897
1631244726.5202503,24199,0.49236857891082764
1631244746.7531042,24249,0.5032379031181335
1631244787.289046,24349,0.4436875283718109
1631244807.6012273,24399,0.45095816254615784
1631244827.9327264,24449,0.46753576397895813
1631244848.208205,24499,0.477087140083313
1631244868.5293372,24549,0.4809524416923523
1631244904.5058773,24599,0.4992697834968567
1631244965.282976,24749,0.4956064820289612
1631244985.6194463,24799,0.4693603515625
1631245026.261544,24899,0.44948914647102356
1631245062.7439673,24949,0.489592969417572
1631245082.9815946,24999,0.44550174474716187
1631245123.4729848,25099,0.5388965606689453
1631245143.7381747,25149,0.42945346236228943
1631245163.9966505,25199,0.5323969721794128
1631245242.5106335,25349,0.47638756036758423
1631245262.7517703,25399,0.43143320083618164
1631245283.0022576,25449,0.49360617995262146
1631245303.2472694,25499,0.4778653383255005
1631245323.5247393,25549,0.49280986189842224
1631245343.870319,25599,0.49544230103492737
1631245364.1608136,25649,0.483254611492157
1631245384.4602234,25699,0.4552273750305176
1631245420.670326,25749,0.4063921868801117
1631245461.226941,25849,0.46371760964393616
1631245481.535817,25899,0.42958635091781616
1631245501.9217148,25949,0.5740996599197388
1631245522.197035,25999,0.46478548645973206
1631245542.5404196,26049,0.4965066611766815
1631245582.6008267,26099,0.4426968991756439
1631245623.0831196,26199,0.4468340575695038
1631245683.9240236,26349,0.4792015552520752
1631245783.0248673,26549,0.4189351797103882
