Wall time,Step,Value
1630539846.02027,49,0.83990478515625
1630539897.480984,199,0.7872832417488098
1630539913.8527422,249,0.758339524269104
1630540031.8981051,549,0.7223497033119202
1630540049.237645,599,0.6580724120140076
1630540101.2255418,749,0.7126340866088867
1630540134.5295765,799,0.716767430305481
1630540187.1317081,949,0.755569577217102
1630540204.4891262,999,0.6731649041175842
1630540221.8966088,1049,0.6578741073608398
1630540272.2297866,1149,0.6027803421020508
1630540289.576492,1199,0.6544928550720215
1630540340.4366584,1349,0.5935134887695312
1630540357.5406857,1399,0.6855192184448242
1630540392.4445412,1499,0.6612808108329773
1630540476.4486866,1699,0.5951606035232544
1630540529.617732,1849,0.6170880198478699
1630540562.5805736,1899,0.6372019648551941
1630540580.4603572,1949,0.644349217414856
1630540598.2761638,1999,0.6037372946739197
1630540615.9331686,2049,0.5941749215126038
1630540753.0236537,2399,0.6061603426933289
1630540769.7779152,2449,0.5710092782974243
1630540786.5265737,2499,0.6322231888771057
1630540820.0952914,2599,0.6434879302978516
1630540852.2267122,2649,0.6155125498771667
1630540885.58423,2749,0.5752768516540527
1630540901.790927,2799,0.6198965907096863
1630540935.6576462,2899,0.593651294708252
1630541001.2402232,3049,0.5933194160461426
1630541017.9209433,3099,0.6073936223983765
1630541034.440667,3149,0.5831118226051331
1630541050.7514393,3199,0.6703633069992065
1630541083.8875344,3299,0.6319705247879028
1630541100.353554,3349,0.6714885830879211
1630541117.0833712,3399,0.5991917252540588
1630541149.007638,3449,0.6083826422691345
1630541182.2598746,3549,0.5556772947311401
1630541198.9199297,3599,0.5844921469688416
1630541311.9378662,3899,0.5901875495910645
1630541343.9370408,3999,0.5625004768371582
1630541359.7565277,4049,0.6054311990737915
1630541391.3628502,4149,0.5916038155555725
1630541422.919184,4199,0.586292028427124
1630541454.585802,4299,0.6370546221733093
1630541470.4071958,4349,0.5516058206558228
1630541517.8579605,4499,0.5970414876937866
1630541548.643917,4549,0.5898979306221008
1630541627.6393669,4799,0.6198212504386902
1630541706.1765327,4999,0.6402163505554199
1630541721.9895856,5049,0.5565503835678101
1630541769.520991,5199,0.5615890622138977
1630541832.0108464,5349,0.5719728469848633
1630541847.7117553,5399,0.5537506341934204
1630541879.1061742,5499,0.5722600221633911
1630541894.7744236,5549,0.5713509321212769
1630541973.8036292,5749,0.6080188751220703
1630542005.1978462,5849,0.5700814723968506
1630542099.3240254,6099,0.5681732892990112
1630542162.1947482,6299,0.5190276503562927
1630542177.9132955,6349,0.6229298114776611
1630542224.8344655,6449,0.5424165725708008
1630542256.2497756,6549,0.6208183765411377
1630542271.9822826,6599,0.499925434589386
1630542287.7186537,6649,0.5995311737060547
1630542319.1846192,6749,0.5732578635215759
1630542366.248221,6849,0.5512644648551941
1630542381.9582548,6899,0.5205683708190918
1630542490.7786136,7199,0.5576633214950562
1630542506.5238864,7249,0.5532997846603394
1630542537.915176,7349,0.5950194001197815
1630542553.5913637,7399,0.5212134122848511
1630542600.7302346,7549,0.5059851408004761
1630542726.1612628,7899,0.5382152199745178
1630542772.8717248,7999,0.5462819337844849
1630542788.5606139,8049,0.5002923607826233
1630542819.9638376,8149,0.5341290235519409
1630542851.4319458,8249,0.5812596678733826
1630542898.385084,8349,0.5987803936004639
1630542961.2645807,8549,0.5126473903656006
1630542976.9852955,8599,0.5573731660842896
1630542992.6961172,8649,0.4874727129936218
